39.998,27,27,2589,11046,2
40.045,28,27,2597,10887,2
40.256,31,30,2686,11767,2
40.344,31,29,2885,10982,2
39.981,31,32,2999,11886,2
41.077,31,30,2791,11019,2
40.094,29,38,2743,11724,2
40.042,31,34,2922,11644,2
40.105,28,35,2892,11725,2
40.042,32,35,2689,10698,2
40.046,31,38,2890,10982,2
40.036,30,29,2906,11732,2
40.094,29,38,2782,11842,2
40.042,31,34,2790,10634,2
39.999,29,29,2640,10748,2
39.968,28,29,2676,10789,2
40.098,29,28,2645,10644,2
40.053,28,28,2675,10660,2
40.072,28,28,2684,10647,2
40.106,28,28,2623,10691,2
39.725,30,30,2758,10853,2
40.054,27,27,2540,10608,2
40.124,28,27,2650,10600,2
40.279,28,28,2779,10667,2
40.395,28,28,2789,10671,2
40.067,28,27,2676,10646,2
40.244,31,30,2930,10585,2
40.124,31,31,2949,11736,2
40.051,28,28,2815,10670,2
40.548,28,27,2789,11667,2
40.406,27,26,2623,11935,2
40.262,29,30,2806,10848,2
40.114,31,30,2792,11969,2
40.023,29,29,2840,10673,2
40.763,28,29,2883,11710,2
40.455,27,27,2712,11872,2
39.979,27,27,2681,11068,2
40.063,30,30,2924,11889,2
40.118,29,29,2860,11890,2
40.052,31,32,2893,10764,2
39.928,29,30,2868,10856,2
40.053,30,30,2901,11957,2
40.181,30,30,2942,11845,2
39.984,32,31,2946,11815,2
40.128,30,30,2902,11849,2
40.119,29,28,2707,10874,2
40.165,28,28,2882,11706,2
40.021,27,27,2736,10662,2
39.974,28,28,2818,10816,2
40.027,32,31,3004,11675,2
39.984,32,32,2773,11484,2
40.099,31,31,2855,11790,2
40.145,29,29,2904,10641,2
40.156,29,29,2751,11759,2
40.154,31,30,2943,11668,2
40.106,28,27,2871,11691,2
40.101,27,27,2701,10739,2
40.134,28,28,2892,11013,2
40.001,29,29,2924,11708,2
40.107,28,28,2741,11877,2
40.137,31,31,2915,11086,2
40.088,31,31,2944,11075,2
40.169,28,28,2669,10646,2
40.692,29,29,2799,10785,2
40.063,27,26,2640,10717,2
40.108,27,28,2844,11336,2
40.161,31,30,2962,11923,2
40.833,29,30,2896,11482,2
40.029,30,31,2981,10852,2
40.133,29,28,2818,10656,2
40.131,28,27,2780,10943,2
40.068,28,29,2724,10655,2
39.957,30,31,2919,10931,2
39.928,32,31,2874,11888,2
40.772,30,30,2989,10657,2
40.121,28,28,2565,10902,2
40.604,27,28,2819,10607,2
40.062,30,31,2971,11228,2
39.987,29,30,2942,10833,2
39.962,28,27,2745,11503,2
40.103,28,29,2691,10910,2
40.116,29,30,2915,10962,2
40.744,30,30,2899,10997,2
40.179,29,30,2990,11735,2
40.138,32,31,2998,11108,2
40.643,29,30,2924,10783,2
40.111,30,31,3008,11835,2
40.642,31,30,2970,10979,2
40.576,29,29,2797,11818,2
40.125,29,28,2660,10795,2
40.664,29,29,2888,11766,2
40.054,30,31,3043,10667,2
40.615,31,31,2912,10781,2
39.951,31,31,2967,11619,2
40.794,30,31,3014,10845,2
40.842,30,30,3047,11545,2
40.683,29,31,2646,11802,2
39.912,32,35,2646,11852,2
40.008,32,35,2646,11905,2
40.124,31,30,2723,10744,2
40.801,30,29,2566,10852,2
40.073,30,30,2797,10928,2
40.067,29,28,2805,11194,2
40.109,29,30,2858,11198,2
40.407,31,31,2873,11807,2
39.998,38,37,3768,10878,2
39.955,31,30,2855,11797,2
40.153,31,31,2921,11934,2
40.147,30,31,2829,11865,2
40.151,30,30,2790,10677,2
39.979,28,27,2554,11009,2
40.031,27,28,2588,10901,2
40.134,29,29,2647,11052,2
40.087,29,28,2648,11805,2
40.032,30,29,2767,10914,2
40.079,28,28,2640,11785,2
40.077,29,29,2650,10749,2
39.932,30,30,2772,11822,2
40.834,29,30,2724,10694,2
40.105,30,30,2765,10775,2
39.987,32,32,2866,11628,2
39.924,28,28,2641,10619,2
40.145,28,28,2585,10706,2
40.116,31,30,2709,10850,2
40.155,29,28,2607,10727,2
40.079,28,29,2715,10810,2
40.128,28,29,2693,10622,2
39.979,29,28,2597,10599,2
40.051,29,28,2667,10653,2
39.963,29,28,2671,10748,2
34.678,29,30,2744,10835,2
39.978,26,27,2540,10671,2
40.118,27,28,2580,10628,2
40.415,28,28,2736,10629,2
40.382,28,28,2804,10711,2
40.021,27,27,2722,10634,2
40.232,31,31,2947,10628,2
40.199,31,32,2952,11699,2
40.021,29,29,2775,10649,2
40.491,27,27,2852,11594,2
40.253,26,27,2684,11921,2
40.296,29,29,2748,10852,2
40.036,30,31,2871,11966,2
40.126,29,30,2872,10674,2
40.909,28,29,2893,11789,2
40.477,28,27,2657,11886,2
39.946,27,28,2614,11044,2
40.134,30,30,2886,11807,2
40.125,28,29,2842,11880,2
40.188,32,31,2922,10735,2
39.958,29,29,2916,10844,2
40.002,30,29,2896,11993,2
40.165,31,31,2839,11844,2
40.038,31,32,2931,11759,2
39.917,31,31,2870,11839,2
39.961,29,29,2743,10829,2
40.145,28,27,2851,11667,2
40.008,28,28,2761,10624,2
39.982,29,28,2816,10762,2
40.049,31,32,2989,11671,2
40.149,31,31,2861,11536,2
40.158,31,31,2796,11762,2
39.963,30,30,2879,10627,2
40.109,28,28,2777,11694,2
40.018,31,31,2869,11626,2
40.185,27,27,2886,11726,2
39.959,26,26,2714,10708,2
40.019,29,28,2881,10971,2
39.935,29,29,2863,11764,2
40.053,28,28,2748,11829,2
40.124,31,31,2868,11066,2
40.076,31,31,2977,11121,2
40.211,28,28,2651,10619,2
40.879,29,29,2761,10762,2
40.197,27,27,2651,10702,2
39.972,28,27,2895,11359,2
40.191,30,31,2993,11931,2
40.811,29,30,2847,11562,2
39.988,30,30,2991,10803,2
40.238,29,29,2785,10653,2
40.193,28,28,2769,10969,2
